State,Organization,School Name,Reporting Year,Site ID (from CISDM),NCES School ID,CIS Model or GYS?,Non-traditional school?,Site Category,Site Type,"SC Presence at School:
 None (0 Hrs), (<32hrs) Part Time, (32+) Full Time",Parents Engaged,Total Alumni Served,Student Enrollment,Number of Students w/ ONLY WS Supports,Non-Case Managed Students,Case Managed Students,Total Students Served,"Students, Female - American Indian","Students, Female - Asian","Students, Female-
 Native Hawaiian/Other Pacific Islander","Students, Female - Black","Students, Female - Hispanic","Students, Female - White","Students, Female - Two or More Races","Students, Female - Other","Students, Female - Unknown","Students, Male - American Indian","Students, Male - Asian","Students, Male - 
Native Hawaiian/Other Pacific Islander","Students, Male - Black","Students, Male - Hispanic","Students, Male - White","Students, Male - Two or More Races","Students, Male - Other","Students, Male - Unknown","Students, Other Gender - American Indian","Students, Other Gender - Asian","Students, Other Gender - 
Native Hawaiian/Other Pacific Islander","Students, Other Gender - Black","Students, Other Gender - Hispanic","Students, Other Gender - White","Students, Other Gender - Two or More Races","Students, Other Gender - Other Race","Students, Other Gender - Unknown Race","Students, Unknown Gender - American Indian","Students, Unknown Gender - Asian","Students, Unknown Gender - 
Native Hawaiian/Other Pacific Islander","Students, Unknown Gender - Black","Students, Unknown Gender - Hispanic","Students, Unknown Gender - White","Students, Unknown Gender - Two or More Races","Students, Unknown Gender - Other Race","Students, Unknown Gender - Unknown Race","Race/Gender
Total","Hispanic, Latino, or Spanish",Middle Eastern or North African (MENA),"Two or More
Ethnicities",None Listed,Unknown,"TOTAL
Ethnicity",Community Eligibility Provision,eligible FRPL,not eligible FRPL,unknown FRPL,FRPL - TOTAL (auto),Adj Youth - Yes,Adj Youth - No,Adj Youth - Unknown,Adj Youth - TOTAL (auto),Child of military - Yes,Child of military - No,Child of military - Unknown,Child of military - TOTAL (auto),ELL - Yes,ELL - No,ELL - Unknown,ELL - TOTAL (auto),Exposed to Trauma - Yes,Exposed to Trauma - No,Exposed to Trauma - Unknown,Exposed to Trauma - TOTAL (auto),Foster care/Group home - Yes,Foster care/Group home - No,Foster care/Group home - Unknown,Foster care/Group home - TOTAL (auto),Gang Involvement - Yes,Gang Involvement - No,Gang Involvement - Unknown,Gang Involvement - TOTAL (auto),Homeless - Yes,Homeless - No,Homeless - Unknown,Homeless - TOTAL (auto),Incarcerated parent - Yes,Incarcerated parent - No,Incarcerated parent - Unknown,Incarcerated parent - TOTAL (auto),LGBTQ+ - Yes,LGBTQ+ - No,LGBTQ+ - Unknown,LGBTQ+ - TOTAL (auto),Over age/Under credit - Yes,Over age/Under credit - No,Over age/Under credit - Unknown,Over age/Under credit - TOTAL (auto),Pregnant/ Parenting - Yes,Pregnant/ Parenting - No,Pregnant/ Parenting - Unknown,Pregnant/ Parenting - TOTAL (auto),Special Education - Yes,Special Education - No,Special Education - Unknown,Special Education - TOTAL (auto),Substance abuse - Yes,Substance abuse - No,Substance abuse - Unknown,Substance abuse - TOTAL (auto),Attendance: CM students w/ goal,Attendance: CM students met goal,"Attendance: CM students not met, with progress","Attendance: CM students not met, no progress",Behavior: CM students w/ goal,Behavior: CM students met goal,"Behavior: CM students not met, with progress","Behavior: CM students not met, no progress",Academics: CM students w/ goal,Academics: CM students met goal,"Academics: CM students not met, with progress","Academics: CM students not met, no progress",SEL: CM students w/ goal,SEL: CM students met goal,"SEL: CM students not met, with progress","SEL: CM students not met, no progress",SEL Metric Name,High Risk Behavior: CM students w/ goal,High Risk Behavior: CM students met goal,"High Risk Behavior: CM students not met, with progress","High Risk Behavior: CM students not met, no progress",College Readiness: CM students w/ goal,College Readiness: CM students met goal,"College Readiness: CM students not met, with progress","College Readiness: CM students not met, no progress",Career Readiness: CM students w/ goal,Career Readiness: CM students met goal,"Career Readiness: CM students not met, with progress","Career Readiness: CM students not met, no progress",K-11 Promoted,K-11 Graduated,K-11 Retained,K-11 Dropped Out,K-11 Transferred,K-11 GED,K-11 Expelled,K-11 Incarcerated,K-11 Deceased,K-11 Other,K-11 Unknown,K-11 TOTAL (auto),Grade 12 Graduated,Grade 12 Retained,Grade 12 Dropped Out,Grade 12 Transferred,Grade 12 GED,Grade 12 Expelled,Grade 12 Incarcerated,Grade 12 Deceased,Grade 12 Other,Grade 12 Unknown,Grade 12 TOTAL (auto),# of PreK Students,# of College Students,# of addl students (Other and Unknown Grade),EOY Status - TOTAL (auto),Grade 12 Graduated in 4 yrs,# Post-secondary School,Cert/ Apprentice,Associate,Bachelor,# Workforce,# Military,# Other,# Unknown,# Student Unsure,# Not Captured,Postsecondary- TOTAL (auto),Organization ID
LA,CIS of the Gulf South,Esperanza Elementary School,Not Reporting,716969,220032302496,,No,Public Charter,Elementary,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,Esperanza Middle Charter School,2021/2022 SY,406900,220032302496,CIS Model,No,Public Charter,Combined (any other K-12 combination),Full Time,250,0,515,440,24,63,503,0,0,0,12,12,1,0,0,0,0,0,0,19,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,28,0,0,33,1,62,,61,1,1,63,1,26,36,63,0,26,37,63,25,37,1,63,13,15,35,63,0,29,34,63,0,28,35,63,1,26,36,63,0,26,37,63,0,27,36,63,0,25,38,63,0,27,36,63,15,46,2,63,0,27,36,63,63,61,2,0,0,0,0,0,0,0,0,0,63,63,0,0,"Other (SEL), Overall SEAD assessment score, Social Engagement",0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,Fannie C. Williams Charter School,2021/2022 SY,329932,220026702062,CIS Model,No,Public Charter,Combined (any other K-12 combination),,50,0,440,400,24,34,434,0,0,0,17,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,10,24,34,,32,2,0,34,1,33,0,34,0,34,0,34,1,33,0,34,4,30,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,1,33,0,34,0,34,0,34,34,27,7,0,0,0,0,0,0,0,0,0,34,32,2,0,"Overall SEAD assessment score, Social Engagement",0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,Foundation Preparatory,2021/2022 SY,37080,220117002412,CIS Model,No,Public Charter,Combined (any other K-12 combination),None,100,0,230,160,34,63,223,0,0,0,26,2,3,2,0,0,0,0,0,25,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,8,0,0,24,31,63,,62,1,0,63,1,49,13,63,0,57,6,63,7,56,0,63,59,1,3,63,1,60,2,63,3,22,38,63,7,52,4,63,12,26,25,63,1,16,46,63,2,53,8,63,0,54,9,63,11,52,0,63,2,24,37,63,63,46,14,3,0,0,0,0,0,0,0,0,63,61,2,0,"Global Engagement (Engagement Survey), Other (SEL), Social Engagement",0,0,0,0,0,0,0,0,0,0,0,0,61,0,1,0,1,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,Homer A Plessy Community School,Not Reporting,37298,000000000000,,No,Public Charter,Elementary,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,Iberia Middle School,2021/2022 SY,447884,220072000316,CIS Model,No,Public School,Middle ,Full Time,495,0,504,458,7,45,503,0,0,0,15,2,10,4,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,45,2,0,0,43,0,45,,39,6,0,45,3,42,0,45,0,45,0,45,0,45,0,45,23,22,0,45,1,44,0,45,0,45,0,45,1,44,0,45,1,44,0,45,7,38,0,45,10,35,0,45,0,45,0,45,10,35,0,45,1,44,0,45,45,29,8,8,45,19,3,23,0,0,0,0,45,22,15,8,"Academic Mindset (SEAD construct), Overall SEAD assessment score, Self Control (SEAD), Self-Perception (SEAD), Social Awareness (SEAD)",0,0,0,0,0,0,0,0,0,0,0,0,36,0,8,0,1,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,Inspire Charter Academy,2021/2022 SY,406258,220054002316,CIS Model,No,Public Charter,Combined (any other K-12 combination),Full Time,100,0,583,500,15,54,554,0,0,0,34,2,1,1,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,6,0,0,46,2,54,,48,6,0,54,1,53,0,54,2,52,0,54,2,52,0,54,7,47,0,54,0,54,0,54,0,54,0,54,0,54,0,54,1,53,0,54,0,54,0,54,1,53,0,54,0,54,0,54,2,52,0,54,1,53,0,54,40,21,8,11,16,13,3,0,0,0,0,0,24,19,3,2,"Other (SEL), Overall SEAD assessment score",0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,10,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,JCFA  Algiers,Not Reporting,37354,000000000000,,Yes,Public Charter,High,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,JCFA  East,Not Reporting,37355,220024102370,,Yes,Public Charter,High,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,JCFA Lafayette,2021/2022 SY,329931,220030102445,CIS Model,Yes,Public Charter,High,Full Time,46,0,64,32,32,32,64,0,0,0,4,1,11,0,0,0,0,0,0,6,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,0,0,29,1,32,,26,6,0,32,7,25,0,32,0,32,0,32,0,32,0,32,30,2,0,32,0,32,0,32,1,31,0,32,1,31,0,32,4,28,0,32,4,27,1,32,20,12,0,32,1,31,0,32,10,22,0,32,12,20,0,32,31,24,4,3,0,0,0,0,31,18,8,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4,2,12,4,3,0,0,0,0,0,0,25,5,0,1,1,0,0,0,0,0,0,7,0,0,0,32,2,1,0,0,1,6,0,0,0,0,0,7,33860
LA,CIS of the Gulf South,JCFA Marrero,2021/2022 SY,37356,220084002305,CIS Model,Yes,Public Charter,High,Full Time,25,0,100,61,39,39,100,1,0,0,8,1,4,3,0,0,0,0,0,12,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,0,0,36,0,39,,37,2,0,39,7,32,0,39,0,33,6,39,2,37,0,39,36,2,1,39,2,37,0,39,0,32,7,39,0,38,1,39,6,25,8,39,8,18,13,39,36,3,0,39,1,38,0,39,24,15,0,39,0,21,18,39,35,29,2,4,35,24,0,11,35,24,4,7,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,10,0,1,0,0,1,0,36,3,0,0,0,0,0,0,0,0,0,3,0,0,0,39,1,1,0,0,1,1,0,0,0,1,0,3,33860
LA,CIS of the Gulf South,Jefferson Island Road Elementary,Not Reporting,536562,220072002085,,No,Public School,Combined (any other K-12 combination),,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,Jefferson Rise Charter School,2021/2022 SY,145395,220084002419,CIS Model,No,Public Charter,Combined (any other K-12 combination),Full Time,120,0,790,700,73,90,790,0,0,0,30,2,6,4,2,0,0,0,0,30,3,8,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,9,3,0,76,2,90,,86,3,1,90,2,86,2,90,0,86,4,90,4,85,1,90,39,33,18,90,0,88,2,90,0,88,2,90,2,88,0,90,4,76,10,90,13,58,19,90,29,58,3,90,1,88,1,90,32,56,2,90,4,82,4,90,32,18,4,10,5,4,0,1,89,49,17,23,52,14,19,19,Overall SEAD assessment score,0,0,0,0,0,0,0,0,0,0,0,0,72,0,1,0,1,1,0,0,0,3,0,78,12,0,0,0,0,0,0,0,0,0,12,0,0,0,90,12,10,1,2,7,2,0,0,0,0,0,12,33860
LA,CIS of the Gulf South,Johnston Hopkins Elementary School,2021/2022 SY,329926,220072000514,CIS Model,No,Public School,Combined (any other K-12 combination),Full Time,30,0,514,469,19,45,514,0,0,0,25,0,4,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,44,1,45,,44,1,0,45,0,45,0,45,0,45,0,45,0,44,1,45,17,28,0,45,0,45,0,45,0,45,0,45,0,45,0,45,4,41,0,45,0,45,0,45,1,44,0,45,0,45,0,45,4,41,0,45,0,45,0,45,45,31,8,6,45,32,4,9,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,5,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,Joseph S Clark,Not Reporting,37390,220022900865,,No,Public Charter,High,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,KIPP Believe Elementary,Not Reporting,716967,220021600958,,Yes,Public Charter,Combined (any other K-12 combination),,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,KIPP Belive Middle School,Not Reporting,716968,220021600958,,No,Public Charter,Combined (any other K-12 combination),,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,KIPP East Community Primary,Not Reporting,716949,220024800000,,No,Public Charter,Combined (any other K-12 combination),,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,KIPP Renaisance,Not Reporting,37444,000000000000,,No,Public Charter,High,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,Lafayette Academy Middle School,2021/2022 SY,406903,220032202495,CIS Model,No,Public Charter,Middle ,Full Time,200,0,260,188,8,58,246,1,0,0,27,4,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,4,0,0,26,28,58,,58,0,0,58,4,46,8,58,0,57,1,58,3,55,0,58,43,4,11,58,1,52,5,58,3,41,14,58,3,50,5,58,3,38,17,58,1,35,22,58,1,48,9,58,0,55,3,58,19,39,0,58,5,42,11,58,58,40,15,2,2,2,0,0,0,0,0,0,57,50,6,1,"Emotional Engagement, Overall SEAD assessment score, Social Engagement",0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,2,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,Lafayette Academy School,2021/2022 SY,406902,220032202495,CIS Model,No,Public Charter,Combined (any other K-12 combination),Full Time,370,0,375,280,5,64,344,0,0,0,31,3,0,0,0,0,0,0,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,3,0,0,58,0,61,,61,3,0,64,3,61,0,64,0,64,0,64,1,63,0,64,34,30,0,64,2,62,0,64,0,64,0,64,21,43,0,64,6,58,0,64,0,64,0,64,0,64,0,64,0,64,0,64,15,49,0,64,0,64,0,64,61,47,3,11,3,0,2,1,6,5,1,0,52,25,17,10,"Behavior Engagement, Cognitive Engagement, Emotional Engagement, Other (SEL), Overall SEAD assessment score, Self Control (SEAD), Social Awareness (SEAD), Social Engagement",0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,2,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,33860
la,CIS of the Gulf South,Langston Hughes Academy,2021/2022 SY,210423,220020600976,CIS Model,No,Public Charter,Combined (any other K-12 combination),Full Time,200,0,746,550,91,82,632,0,0,0,29,1,0,0,0,0,0,0,0,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2,0,0,78,2,82,,82,0,0,82,2,80,0,82,0,74,8,82,4,78,0,82,61,11,10,82,1,81,0,82,0,77,5,82,9,73,0,82,4,58,20,82,0,31,51,82,1,81,0,82,0,82,0,82,27,55,0,82,0,80,2,82,69,30,11,28,33,16,2,15,66,35,15,16,13,5,2,6,"Other (SEL), Overall SEAD assessment score",0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,2,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,2,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,Laureate Academy Charter School,Not Reporting,541444,220084002411,,No,Public Charter,Elementary,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Social Engagement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,Lawrence D. Crocker College Prep,Not Reporting,329925,220026602352,,No,Public Charter,Combined (any other K-12 combination),,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,Live Oak,2021/2022 SY,242058,220030202460,CIS Model,No,Public Charter,Combined (any other K-12 combination),Full Time,30,0,329,200,7,92,292,0,0,0,43,4,2,2,0,0,0,0,0,34,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92,9,0,0,37,46,92,,92,0,0,92,5,87,0,92,0,87,5,92,11,81,0,92,77,12,3,92,2,90,0,92,0,88,4,92,4,88,0,92,9,69,14,92,4,72,16,92,5,87,0,92,0,92,0,92,20,72,0,92,2,89,1,92,88,75,10,3,1,1,0,0,84,74,10,0,7,6,1,0,"Other (SEL), Overall SEAD assessment score",0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,10,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,Loreauville Elementary,2021/2022 SY,518268,220072000522,CIS Model,No,Public School,Combined (any other K-12 combination),Full Time,717,0,717,700,1,16,716,0,0,0,3,0,3,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,15,0,16,,15,1,0,16,1,15,0,16,0,16,0,16,15,1,0,16,15,1,0,16,0,16,0,16,1,15,0,16,0,16,0,16,2,14,0,16,1,15,0,16,1,15,0,16,0,16,0,16,1,15,0,16,1,15,0,16,16,15,0,1,16,16,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,Loreauville High School,Not Reporting,594239,220072000523,,No,Public School,Combined (any other K-12 combination),,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Global Engagement (SEAD), Other (SEL), Self Control (SEAD), Self-Perception (SEAD), Social Awareness (SEAD), Social Support (SEAD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33860
