State,Organization,School Name,Reporting Year,Site ID (from CISDM),NCES School ID,CIS Model or GYS?,Non-traditional school?,Site Category,Site Type,"SC Presence at School:
 None (0 Hrs), (<32hrs) Part Time, (32+) Full Time",Parents Engaged,Total Alumni Served,Student Enrollment,Number of Students w/ ONLY WS Supports,Non-Case Managed Students,Case Managed Students,Total Students Served,"Students, Female - American Indian","Students, Female - Asian","Students, Female-
 Native Hawaiian/Other Pacific Islander","Students, Female - Black","Students, Female - Hispanic","Students, Female - White","Students, Female - Two or More Races","Students, Female - Other","Students, Female - Unknown","Students, Male - American Indian","Students, Male - Asian","Students, Male - 
Native Hawaiian/Other Pacific Islander","Students, Male - Black","Students, Male - Hispanic","Students, Male - White","Students, Male - Two or More Races","Students, Male - Other","Students, Male - Unknown","Students, Other Gender - American Indian","Students, Other Gender - Asian","Students, Other Gender - 
Native Hawaiian/Other Pacific Islander","Students, Other Gender - Black","Students, Other Gender - Hispanic","Students, Other Gender - White","Students, Other Gender - Two or More Races","Students, Other Gender - Other Race","Students, Other Gender - Unknown Race","Students, Unknown Gender - American Indian","Students, Unknown Gender - Asian","Students, Unknown Gender - 
Native Hawaiian/Other Pacific Islander","Students, Unknown Gender - Black","Students, Unknown Gender - Hispanic","Students, Unknown Gender - White","Students, Unknown Gender - Two or More Races","Students, Unknown Gender - Other Race","Students, Unknown Gender - Unknown Race","Race/Gender
Total","Hispanic, Latino, or Spanish",Middle Eastern or North African (MENA),"Two or More
Ethnicities",None Listed,Unknown,"TOTAL
Ethnicity",Community Eligibility Provision,eligible FRPL,not eligible FRPL,unknown FRPL,FRPL - TOTAL (auto),Adj Youth - Yes,Adj Youth - No,Adj Youth - Unknown,Adj Youth - TOTAL (auto),Child of military - Yes,Child of military - No,Child of military - Unknown,Child of military - TOTAL (auto),ELL - Yes,ELL - No,ELL - Unknown,ELL - TOTAL (auto),Exposed to Trauma - Yes,Exposed to Trauma - No,Exposed to Trauma - Unknown,Exposed to Trauma - TOTAL (auto),Foster care/Group home - Yes,Foster care/Group home - No,Foster care/Group home - Unknown,Foster care/Group home - TOTAL (auto),Gang Involvement - Yes,Gang Involvement - No,Gang Involvement - Unknown,Gang Involvement - TOTAL (auto),Homeless - Yes,Homeless - No,Homeless - Unknown,Homeless - TOTAL (auto),Incarcerated parent - Yes,Incarcerated parent - No,Incarcerated parent - Unknown,Incarcerated parent - TOTAL (auto),LGBTQ+ - Yes,LGBTQ+ - No,LGBTQ+ - Unknown,LGBTQ+ - TOTAL (auto),Over age/Under credit - Yes,Over age/Under credit - No,Over age/Under credit - Unknown,Over age/Under credit - TOTAL (auto),Pregnant/ Parenting - Yes,Pregnant/ Parenting - No,Pregnant/ Parenting - Unknown,Pregnant/ Parenting - TOTAL (auto),Special Education - Yes,Special Education - No,Special Education - Unknown,Special Education - TOTAL (auto),Substance abuse - Yes,Substance abuse - No,Substance abuse - Unknown,Substance abuse - TOTAL (auto),Attendance: CM students w/ goal,Attendance: CM students met goal,"Attendance: CM students not met, with progress","Attendance: CM students not met, no progress",Behavior: CM students w/ goal,Behavior: CM students met goal,"Behavior: CM students not met, with progress","Behavior: CM students not met, no progress",Academics: CM students w/ goal,Academics: CM students met goal,"Academics: CM students not met, with progress","Academics: CM students not met, no progress",SEL: CM students w/ goal,SEL: CM students met goal,"SEL: CM students not met, with progress","SEL: CM students not met, no progress",SEL Metric Name,High Risk Behavior: CM students w/ goal,High Risk Behavior: CM students met goal,"High Risk Behavior: CM students not met, with progress","High Risk Behavior: CM students not met, no progress",College Readiness: CM students w/ goal,College Readiness: CM students met goal,"College Readiness: CM students not met, with progress","College Readiness: CM students not met, no progress",Career Readiness: CM students w/ goal,Career Readiness: CM students met goal,"Career Readiness: CM students not met, with progress","Career Readiness: CM students not met, no progress",K-11 Promoted,K-11 Graduated,K-11 Retained,K-11 Dropped Out,K-11 Transferred,K-11 GED,K-11 Expelled,K-11 Incarcerated,K-11 Deceased,K-11 Other,K-11 Unknown,K-11 TOTAL (auto),Grade 12 Graduated,Grade 12 Retained,Grade 12 Dropped Out,Grade 12 Transferred,Grade 12 GED,Grade 12 Expelled,Grade 12 Incarcerated,Grade 12 Deceased,Grade 12 Other,Grade 12 Unknown,Grade 12 TOTAL (auto),# of PreK Students,# of College Students,# of addl students (Other and Unknown Grade),EOY Status - TOTAL (auto),Grade 12 Graduated in 4 yrs,# Post-secondary School,Cert/ Apprentice,Associate,Bachelor,# Workforce,# Military,# Other,# Unknown,# Student Unsure,# Not Captured,Postsecondary- TOTAL (auto),Organization ID
LA,CIS of the Gulf South,Esperanza Elementary School,Not Reporting,716969,220032302496,,No,Public Charter,Elementary,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,Esperanza Middle Charter School,2023/2024 SY,406900,220032302496,General Youth Services,No,Public Charter,Combined (any other K-12 combination),,50,0,533,75,42,68,143,0,0,0,19,8,2,1,0,0,0,0,0,25,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,20,0,0,45,3,68,Yes,67,1,0,68,0,65,3,68,0,56,12,68,15,53,0,68,17,18,33,68,0,68,0,68,0,66,2,68,7,59,2,68,5,43,20,68,1,66,1,68,0,68,0,68,0,67,1,68,24,44,0,68,1,67,0,68,66,50,11,5,1,1,0,0,65,23,20,22,0,0,0,0,"Other (SEL), Overall SEAD assessment score, Social Engagement",0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,4,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,1,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,Fannie C. Williams Charter School,2023/2024 SY,329932,220026702062,CIS Model,No,Public Charter,Combined (any other K-12 combination),Full Time,160,0,448,300,11,71,371,0,0,0,35,3,0,2,0,0,0,0,0,28,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,7,0,0,64,0,71,Yes,71,0,0,71,0,71,0,71,0,71,0,71,4,67,0,71,5,66,0,71,0,71,0,71,0,71,0,71,1,70,0,71,0,71,0,71,1,69,1,71,0,71,0,71,0,71,0,71,5,66,0,71,0,71,0,71,69,56,1,12,1,0,0,1,65,54,5,6,7,3,2,2,"Overall SEAD assessment score, Social Engagement",0,0,0,0,0,0,0,0,0,0,0,0,70,0,1,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,Foundation Preparatory,2023/2024 SY,37080,220117002412,CIS Model,No,Public Charter,Combined (any other K-12 combination),Full Time,75,0,230,134,74,92,226,0,0,0,24,3,1,4,0,0,0,0,0,35,21,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,31,0,0,43,18,92,Yes,90,2,0,92,1,91,0,92,0,92,0,92,31,61,0,92,92,0,0,92,1,91,0,92,4,84,4,92,28,64,0,92,24,66,2,92,6,79,7,92,10,82,0,92,0,92,0,92,19,73,0,92,4,86,2,92,90,74,14,2,0,0,0,0,0,0,0,0,90,87,1,2,"Global Engagement (Engagement Survey), Other (SEL), Social Engagement",0,0,0,0,0,0,0,0,0,0,0,0,88,0,2,0,2,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,Homer A Plessy Community School,Not Reporting,37298,000000000000,,No,Public Charter,Elementary,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,Iberia Middle School,2023/2024 SY,447884,220072000316,CIS Model,No,Public School,Middle ,Full Time,150,0,416,351,60,65,416,0,2,0,26,2,13,3,0,0,0,0,0,5,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,4,0,0,61,0,65,,55,10,0,65,10,55,0,65,0,65,0,65,8,57,0,65,30,35,0,65,0,65,0,65,0,65,0,65,0,65,0,65,2,63,0,65,5,60,0,65,8,57,0,65,0,65,0,65,8,57,0,65,4,61,0,65,63,52,9,2,63,54,2,7,0,0,0,0,0,0,0,0,"Academic Mindset (SEAD construct), Overall SEAD assessment score, Self Control (SEAD), Self-Perception (SEAD), Social Awareness (SEAD)",0,0,0,0,0,0,0,0,0,0,0,0,51,0,10,0,4,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,Inspire Charter Academy,2023/2024 SY,406258,220054002316,CIS Model,No,Public Charter,Combined (any other K-12 combination),Full Time,150,0,640,580,6,42,622,0,0,0,26,5,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,7,0,0,34,1,42,No,30,12,0,42,0,42,0,42,0,42,0,42,5,37,0,42,5,37,0,42,0,42,0,42,0,42,0,42,2,40,0,42,1,41,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,42,22,11,9,22,19,2,1,0,0,0,0,20,20,0,0,"Other (SEL), Overall SEAD assessment score",0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,JCFA  Algiers,Not Reporting,37354,000000000000,,Yes,Public Charter,High,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,JCFA  East,Not Reporting,37355,220024102370,,Yes,Public Charter,High,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,JCFA Lafayette,2023/2024 SY,329931,220030102445,General Youth Services,Yes,Public Charter,High,Full Time,60,0,85,35,28,32,67,0,0,0,12,1,9,2,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,0,31,0,32,No,29,3,0,32,7,25,0,32,0,32,0,32,1,31,0,32,32,0,0,32,1,31,0,32,0,32,0,32,3,29,0,32,7,25,0,32,5,27,0,32,27,5,0,32,2,30,0,32,14,18,0,32,12,20,0,32,28,21,2,5,0,0,0,0,29,23,6,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,9,2,4,2,8,1,1,0,0,0,0,27,4,0,0,1,0,0,0,0,0,0,5,0,0,0,32,2,3,1,1,1,3,0,0,0,0,0,6,33860
LA,CIS of the Gulf South,JCFA Marrero,Not Reporting,37356,220084002305,,Yes,Public Charter,High,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,Jefferson Island Road Elementary,2023/2024 SY,536562,220072002085,CIS Model,No,Public School,Combined (any other K-12 combination),Full Time,60,0,456,370,2,62,432,0,0,0,9,0,21,4,0,1,0,0,0,4,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,62,0,62,No,61,1,0,62,0,62,0,62,0,62,0,62,1,61,0,62,51,11,0,62,0,62,0,62,0,62,0,62,1,61,0,62,2,60,0,62,1,61,0,62,0,62,0,62,0,62,0,62,16,46,0,62,1,61,0,62,61,49,7,5,61,54,3,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,Jefferson Rise Charter School,Not Reporting,145395,220084002419,,No,Public Charter,Combined (any other K-12 combination),,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overall SEAD assessment score,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,Johnston Hopkins Elementary School,2023/2024 SY,329926,220072000514,CIS Model,No,Public School,Combined (any other K-12 combination),Full Time,35,0,446,400,13,34,434,0,0,0,14,0,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,34,0,34,No,33,1,0,34,0,34,0,34,0,34,0,34,0,34,0,34,8,26,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,1,33,0,34,0,34,0,34,0,34,0,34,0,34,0,34,34,26,4,4,34,26,5,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,Joseph S Clark,Not Reporting,37390,220022900865,,No,Public Charter,High,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,KIPP Believe Elementary,Not Reporting,716967,220021600958,,Yes,Public Charter,Combined (any other K-12 combination),,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,KIPP Belive Middle School,Not Reporting,716968,220021600958,,No,Public Charter,Combined (any other K-12 combination),,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,KIPP East Community Primary,Not Reporting,716949,220024800000,,No,Public Charter,Combined (any other K-12 combination),,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,KIPP Renaisance,Not Reporting,37444,000000000000,,No,Public Charter,High,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,Lafayette Academy Middle School,Not Reporting,406903,220032202495,,No,Public Charter,Middle ,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Emotional Engagement, Overall SEAD assessment score, Social Engagement",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,Lafayette Academy School,2023/2024 SY,406902,220032202495,CIS Model,No,Public Charter,Combined (any other K-12 combination),Full Time,200,0,540,400,6,77,477,0,0,0,41,2,1,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2,0,0,74,0,76,Yes,76,1,0,77,3,74,0,77,1,76,0,77,1,76,0,77,67,10,0,77,3,74,0,77,0,77,0,77,12,65,0,77,20,57,0,77,0,76,1,77,0,77,0,77,0,77,0,77,22,55,0,77,1,76,0,77,75,35,23,17,28,17,7,4,0,0,0,0,47,31,14,2,"Behavior Engagement, Cognitive Engagement, Emotional Engagement, Other (SEL), Overall SEAD assessment score, Self Control (SEAD), Social Awareness (SEAD), Social Engagement",0,0,0,0,0,0,0,0,0,0,0,0,75,0,2,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,33860
la,CIS of the Gulf South,Langston Hughes Academy,2023/2024 SY,210423,220020600976,CIS Model,No,Public Charter,Combined (any other K-12 combination),Full Time,500,0,790,400,129,152,552,0,0,0,66,6,3,0,0,0,0,0,0,70,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,5,0,0,99,48,152,Yes,151,1,0,152,0,152,0,152,1,149,2,152,9,143,0,152,108,15,29,152,0,152,0,152,0,150,2,152,14,138,0,152,3,111,38,152,0,122,30,152,1,151,0,152,1,151,0,152,41,111,0,152,0,148,4,152,108,59,10,39,60,50,2,8,132,81,12,39,0,0,0,0,"Other (SEL), Overall SEAD assessment score",0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,10,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,6,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,Laureate Academy Charter School,Not Reporting,541444,220084002411,,No,Public Charter,Elementary,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Social Engagement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,Lawrence D. Crocker College Prep,Not Reporting,329925,220026602352,,No,Public Charter,Combined (any other K-12 combination),,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,Live Oak,Not Reporting,242058,220030202460,,No,Public Charter,Combined (any other K-12 combination),,,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Other (SEL), Overall SEAD assessment score",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,Loreauville Elementary,2023/2024 SY,518268,220072000522,General Youth Services,No,Public School,Combined (any other K-12 combination),Full Time,300,0,706,645,2,59,704,0,0,0,10,0,20,0,0,0,0,0,0,7,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2,0,0,54,3,59,Yes,57,2,0,59,0,59,0,59,0,59,0,59,4,55,0,59,52,7,0,59,0,59,0,59,1,58,0,59,1,58,0,59,10,49,0,59,0,59,0,59,0,59,0,59,0,59,0,59,9,50,0,59,0,59,0,59,59,55,3,1,59,52,6,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,3,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,3,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,33860
LA,CIS of the Gulf South,Loreauville High School,2023/2024 SY,594239,220072000523,General Youth Services,No,Public School,Combined (any other K-12 combination),Full Time,50,0,564,501,25,53,554,0,0,0,6,0,23,5,0,0,0,0,0,3,0,12,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,0,0,52,0,53,No,48,5,0,53,2,51,0,53,1,52,0,53,0,53,0,53,45,8,0,53,1,52,0,53,0,53,0,53,0,53,0,53,1,52,0,53,7,46,0,53,5,48,0,53,0,53,0,53,20,33,0,53,2,51,0,53,51,38,2,11,51,47,0,4,0,0,0,0,0,0,0,0,"Global Engagement (SEAD), Other (SEL), Self Control (SEAD), Self-Perception (SEAD), Social Awareness (SEAD), Social Support (SEAD)",0,0,0,0,0,0,0,0,0,0,0,0,45,0,1,0,2,0,0,0,0,0,0,48,4,0,0,1,0,0,0,0,0,0,5,0,0,0,53,4,4,0,0,4,0,0,0,0,0,0,4,33860
